P,benders,mip,benders_obj,mip_obj
0.4,9.318544864654541,0.3483917713165283,274693.01600567997,274693.01600567985
0.6000000000000001,2.2409238815307617,0.26256394386291504,268135.66118069994,268135.6611806999
0.8000000000000002,0.4373927116394043,0.3575460910797119,266547.33242607,266547.33242606994
