P,benders,mip,benders_obj,mip_obj
0.2,0.024000167846679688,0.009000062942504883,2504.7189245399995,2504.7189245399995
0.4,0.01900005340576172,0.013000011444091797,2361.4950619599995,2361.4950619599995
0.6,0.006999969482421875,0.006999969482421875,2340.3211026599997,2340.3211026599997
0.8,0.010999917984008789,0.003000020980834961,2340.3211026599997,2340.3211026599997
